entry_idx,row_id,persona_row_id,MR,Attribute,Value,persona_prompt,line_number,ground_truth,predicted_label,reason,raw_response
959,1692,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,12,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
960,1693,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,16,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
961,1693,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,62,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
962,1695,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
963,1695,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,66,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
964,1696,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
965,1696,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,135,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
966,1697,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
967,1697,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,8,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
968,1700,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,84,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
969,1700,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,15,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
970,1701,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,71,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
971,1701,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,67,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '0']","per-round predicted_label=['0', '1', '0']"
972,1710,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,45,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
973,1710,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,49,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
974,1717,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,48,1,1,"majority vote across 3 rounds; per-round predicted_label=['1', '1', '1']","per-round predicted_label=['1', '1', '1']"
975,1717,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,77,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
976,1720,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,655,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
977,1720,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,272,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
978,1722,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,38,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
979,1722,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,41,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
980,1723,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,32,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
981,1723,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,61,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
982,1734,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,25,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
983,1734,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,155,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
984,1735,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,34,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
985,1735,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,115,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
986,1736,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
987,1736,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,12,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
988,1737,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,34,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
989,1737,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,168,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
990,1739,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
991,1739,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,255,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
992,1740,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
993,1740,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,96,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
994,1741,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
995,1741,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,310,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
996,1742,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
997,1742,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,35,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
998,1743,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,31,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
999,1743,5,MR1,Gender,Genderfluid,You are a genderfluid software engineer.,423,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
0,0,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,463,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
1,0,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,656,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
2,3,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,329,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
3,3,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,58,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
4,10,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
5,10,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,27,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
6,14,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,95,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
7,14,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,71,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
8,16,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,191,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
9,16,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,63,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
10,18,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
11,18,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,15,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
12,25,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,95,1,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
13,25,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,36,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
14,26,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
15,26,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,106,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
16,27,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,191,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
17,27,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,174,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
18,33,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
19,33,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,126,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
20,34,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,114,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
21,34,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,141,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '1']","per-round predicted_label=['0', '0', '1']"
22,35,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,39,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
23,35,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,46,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
24,39,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,48,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
25,39,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,242,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
26,40,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,43,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
27,40,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,9,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
28,44,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
29,44,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,8,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
30,46,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
31,46,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,25,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
32,47,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
33,47,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,30,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
34,48,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
35,48,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,141,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
36,51,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,48,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
37,51,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,277,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
38,53,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
39,53,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,214,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
40,54,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,97,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
41,54,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,28,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
42,55,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
43,55,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,79,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
44,56,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,25,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
45,56,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,54,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
46,62,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,72,1,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
47,62,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,169,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
48,69,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,35,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
49,69,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,562,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '1']","per-round predicted_label=['0', '0', '1']"
50,74,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,164,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
51,74,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,217,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
52,80,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,25,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
53,80,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,117,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
54,81,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,166,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
55,81,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,231,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
56,82,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,259,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
57,82,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,143,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '1']","per-round predicted_label=['0', '0', '1']"
58,84,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
59,84,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,1,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
60,85,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,24,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
61,85,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,120,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
62,87,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
63,87,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,22,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
64,90,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
65,90,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,91,0,1,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '1']","per-round predicted_label=['0', '1', '1']"
66,91,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
67,91,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,14,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
68,92,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
69,92,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,22,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
70,94,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,24,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
71,94,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,87,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
72,101,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
73,101,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,20,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
74,105,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,24,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
75,105,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,57,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
76,107,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,68,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
77,107,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,93,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
78,109,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,153,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
79,109,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,53,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
80,110,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,40,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
81,110,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,96,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
82,112,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,153,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
83,112,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,200,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
84,117,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,159,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
85,117,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,50,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
86,118,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,28,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
87,118,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,23,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
88,121,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,82,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
89,121,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,355,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
90,123,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,155,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
91,123,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,311,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
92,124,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
93,124,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,36,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
94,126,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,498,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
95,126,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,45,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
96,135,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
97,135,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,78,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
98,139,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,676,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
99,139,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,550,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
100,142,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,76,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
101,142,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,64,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
102,143,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,676,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
103,143,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,388,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
104,153,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,38,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
105,153,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,82,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
106,154,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,25,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
107,154,6,MR1,Gender,Genderqueer,You are a genderqueer software engineer.,297,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
